1385058568	1385058816	3232392	711 BED Dorothy Schonhans	N Firbank Central Bed	248
1385058002	1385058554	3232370	444	Westmorland Dukane Bed	552
1385057743	1385058380	3232359	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	637
1385057725	1385058482	3232355	XL LOT 12 PICK UP NEEDED	XL PARKING LOTS	757
1385057630	1385058052	3232343	EXIT DOOR FIRBANK CENTRAL NEAR RM 715	CROSSLANDS Door Alert Device	422
1385057501	1385057703	3232340	406	Westmorland Dukane Bath	202
1385057376	1385057848	3232329	304B Elva King	Firbank West  Bed	472
1385057253	1385057481	3232322	 707 BED Jeanne Harkins	N Firbank Central Bed	228
1385057125	1385058180	3232313	312 Harriett Fitts	Firbank Central Bath	1055
1385056963	1385058765	3232310	336	Firbank East Chair	1802
1385056868	1385058670	3232304	331	Firbank East Bed	1802
1385056841	1385058643	3232303	334	Firbank East Bed	1802
1385056753	1385058556	3232299	355	Firbank East Bath	1803
1385056659	1385058461	3232297	356	Firbank East Bed	1802
1385056638	1385058441	3232296	XL Firbank East RM  331	Repeaters and Locators	1803
1385056629	1385056933	3232295	Lydia Hall - Pendant	Audland Pendants	304
1385056602	1385058404	3232293	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385056559	1385058361	3232292	335	Firbank East Chair	1802
1385056495	1385058298	3232282	353	Firbank East Chair	1803
1385056457	1385058260	3232280	Mott House Steve Office	Steve's Check In WATCH Area	1803
1385056408	1385058209	3232277	355	Firbank East Chair	1801
1385056378	1385056570	3232275	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	192
1385056327	1385058130	3232272	337	Firbank East Bed	1803
1385056319	1385058121	3232271	351	Firbank East Bath	1802
1385056277	1385058078	3232269	339	Firbank East Chair	1801
1385056260	1385058062	3232268	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385056176	1385057979	3232264	548 BED	STEVES HOLD UN-USED DEVICE AREA	1803
1385056062	1385057864	3232260	336	Firbank East Bed	1802
1385056008	1385057810	3232257	343	Firbank East Chair	1802
1385055976	1385057777	3232254	BLAH	Steve's Check In WATCH Area	1801
1385055923	1385057726	3232252	338	Firbank East Bed	1803
1385055909	1385057711	3232251	355	Firbank East Bed	1802
1385055900	1385057702	3232250	349	Firbank East Chair	1802
1385055891	1385057694	3232249	345	Firbank East Chair	1803
1385055882	1385057683	3232248	340	Firbank East Bed	1801
1385055878	1385057680	3232247	333	Firbank East Chair	1802
1385055876	1385057677	3232246	350	Firbank East Bed	1801
1385055872	1385057674	3232245	334	Firbank East Chair	1802
1385055872	1385057674	3232244	333	Firbank East Bed	1802
1385055869	1385057671	3232243	338	Firbank East Chair	1802
1385055802	1385056007	3232241	307 Gus Schroeder	Firbank Central Bath	205
1385055769	1385056000	3232240	Kendal Apt 64	Steve's Check In WATCH Area	231
1385055665	1385057468	3232234	335	Firbank East Bed	1803
1385055645	1385057447	3232233	352	Firbank East Bed	1802
1385055645	1385057447	3232232	353	Firbank East Bed	1802
1385055645	1385057446	3232231	356	Firbank East Chair	1801
1385055645	1385057446	3232230	348	Firbank East Chair	1801
1385055620	1385057422	3232229	344	Firbank East Chair	1802
1385055572	1385057373	3232228	HR Office Door	Office Activity	1801
1385055533	1385055979	3232227	EXIT DOOR FIRBANK CENTRAL NEAR RM 715	CROSSLANDS Door Alert Device	446
1385055484	1385057286	3232225	337	Firbank East Chair	1802
1385055443	1385057246	3232224	333	Firbank East Bath	1803
1385055437	1385057240	3232223	341	Firbank East Bed	1803
1385055354	1385057156	3232220	341	Firbank East Chair	1802
1385055339	1385056413	3232219	312 Harriett Fitts	Firbank Central Chair	1074
1385055336	1385057138	3232218	340	Firbank East Chair	1802
1385055324	1385057126	3232217	349	Firbank East Bed	1802
1385055311	1385055526	3232216	307 Gus Schroeder	Firbank Central Bath	215
1385055252	1385056505	3232213	312 Bed Harriet Fitts	Firbank West  Bed	1253
1385055160	1385056963	3232212	336	Firbank East Chair	1803
1385055065	1385056868	3232211	331	Firbank East Bed	1803
1385055040	1385056841	3232208	334	Firbank East Bed	1801
1385054951	1385056753	3232206	355	Firbank East Bath	1802
1385054857	1385056659	3232201	356	Firbank East Bed	1802
1385054836	1385056638	3232199	XL Firbank East RM  331	Repeaters and Locators	1802
1385054800	1385056602	3232197	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385054757	1385056559	3232194	335	Firbank East Chair	1802
1385054694	1385056495	3232192	353	Firbank East Chair	1801
1385054604	1385056407	3232189	355	Firbank East Chair	1803
1385054525	1385056327	3232186	337	Firbank East Bed	1802
1385054516	1385056319	3232185	351	Firbank East Bath	1803
1385054474	1385056276	3232184	339	Firbank East Chair	1802
1385054457	1385056260	3232182	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1803
1385054375	1385056176	3232179	548 BED	STEVES HOLD UN-USED DEVICE AREA	1801
1385054259	1385056062	3232177	336	Firbank East Bed	1803
1385054207	1385056008	3232176	343	Firbank East Chair	1801
1385054174	1385055976	3232175	BLAH	Steve's Check In WATCH Area	1802
1385054121	1385055923	3232174	338	Firbank East Bed	1802
1385054108	1385055909	3232173	355	Firbank East Bed	1801
1385054099	1385055900	3232172	349	Firbank East Chair	1801
1385054090	1385055891	3232171	345	Firbank East Chair	1801
1385054081	1385055882	3232170	340	Firbank East Bed	1801
1385054075	1385055876	3232169	350	Firbank East Bed	1801
1385054075	1385055878	3232168	333	Firbank East Chair	1803
1385054070	1385055872	3232167	334	Firbank East Chair	1802
1385054070	1385055872	3232166	333	Firbank East Bed	1802
1385054066	1385055869	3232165	338	Firbank East Chair	1803
1385053863	1385055665	3232160	335	Firbank East Bed	1802
1385053842	1385055644	3232159	352	Firbank East Bed	1802
1385053842	1385055644	3232158	353	Firbank East Bed	1802
1385053842	1385055644	3232157	356	Firbank East Chair	1802
1385053842	1385055644	3232156	348	Firbank East Chair	1802
1385053817	1385055620	3232153	344	Firbank East Chair	1803
1385053771	1385055572	3232151	HR Office Door	Office Activity	1801
1385053732	1385055533	3232150	EXIT DOOR FIRBANK CENTRAL NEAR RM 715	CROSSLANDS Door Alert Device	1801
1385053683	1385055484	3232145	337	Firbank East Chair	1801
1385053640	1385055443	3232141	333	Firbank East Bath	1803
1385053634	1385055437	3232139	341	Firbank East Bed	1803
1385053624	1385053884	3232136	436	Westmorland Dukane Bed	260
1385053553	1385055354	3232134	341	Firbank East Chair	1801
1385053535	1385055336	3232133	340	Firbank East Chair	1801
1385053522	1385055324	3232132	349	Firbank East Bed	1802
1385053439	1385053725	3232130	Lydia Hall - Pendant	Audland Pendants	286
1385053357	1385055160	3232129	336	Firbank East Chair	1803
1385053264	1385055065	3232128	331	Firbank East Bed	1801
1385053239	1385055040	3232125	334	Firbank East Bed	1801
1385053150	1385054951	3232121	355	Firbank East Bath	1801
1385053124	1385053462	3232119	410	Westmorland Dukane Bath	338
1385053056	1385054857	3232117	356	Firbank East Bed	1801
1385053032	1385054836	3232116	XL Firbank East RM  331	Repeaters and Locators	1804
1385052998	1385054799	3232115	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1801
1385052984	1385054011	3232113	FB 613 CHAIR Betty Limberger	N Firbank West Bed	1027
1385052954	1385054757	3232111	335	Firbank East Chair	1803
1385052905	1385053170	3232109	Xlands Apt 241	Room Check Devices	265
1385052893	1385054694	3232107	353	Firbank East Chair	1801
1385052802	1385054604	3232105	355	Firbank East Chair	1802
1385052740	1385053846	3232104	Mott House Steve Office	Steve's Check In WATCH Area	1106
1385052722	1385054525	3232103	337	Firbank East Bed	1803
1385052713	1385054516	3232102	351	Firbank East Bath	1803
1385052673	1385054474	3232101	339	Firbank East Chair	1801
1385052655	1385054456	3232100	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385052629	1385053258	3232099	 707 BED Jeanne Harkins	N Firbank Central Bed	629
1385052572	1385054375	3232098	548 BED	STEVES HOLD UN-USED DEVICE AREA	1803
1385052456	1385054259	3232094	336	Firbank East Bed	1803
1385052405	1385054207	3232092	343	Firbank East Chair	1802
1385052371	1385054174	3232090	BLAH	Steve's Check In WATCH Area	1803
1385052320	1385054121	3232087	338	Firbank East Bed	1801
1385052307	1385054108	3232086	355	Firbank East Bed	1801
1385052296	1385054099	3232084	349	Firbank East Chair	1803
1385052289	1385054090	3232083	345	Firbank East Chair	1801
1385052279	1385054081	3232082	340	Firbank East Bed	1802
1385052273	1385054075	3232081	350	Firbank East Bed	1802
1385052273	1385054075	3232080	333	Firbank East Chair	1802
1385052267	1385054070	3232079	334	Firbank East Chair	1803
1385052267	1385054070	3232078	333	Firbank East Bed	1803
1385052264	1385054066	3232077	338	Firbank East Chair	1802
1385052062	1385053863	3232074	335	Firbank East Bed	1801
1385052039	1385053842	3232073	352	Firbank East Bed	1803
1385052039	1385053842	3232072	353	Firbank East Bed	1803
1385052039	1385053842	3232071	356	Firbank East Chair	1803
1385052039	1385053842	3232070	348	Firbank East Chair	1803
1385052014	1385053817	3232069	344	Firbank East Chair	1803
1385051968	1385053771	3232065	HR Office Door	Office Activity	1803
1385051838	1385053640	3232063	333	Firbank East Bath	1802
1385051838	1385053640	3232062	337	Firbank East Chair	1802
1385051831	1385053634	3232061	341	Firbank East Bed	1803
1385051751	1385053553	3232056	341	Firbank East Chair	1802
1385051733	1385053535	3232055	340	Firbank East Chair	1802
1385051721	1385053522	3232053	349	Firbank East Bed	1801
1385051663	1385051996	3232052	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	333
1385051625	1385052121	3232050	 XL lot 14 PICK UP NEEDED	XL PARKING LOTS	496
1385051555	1385053357	3232045	336	Firbank East Chair	1802
1385051462	1385053264	3232041	331	Firbank East Bed	1802
1385051437	1385053239	3232038	334	Firbank East Bed	1802
1385051402	1385051730	3232037	 717  BED Don Scarborough	N Firbank Central Bed	328
1385051347	1385053150	3232035	355	Firbank East Bath	1803
1385051277	1385051508	3232033	 607  CHAIR Marjorie Huber	N Firbank West Chair	231
1385051255	1385053056	3232032	356	Firbank East Bed	1801
1385051230	1385053032	3232031	XL Firbank East RM  331	Repeaters and Locators	1802
1385051196	1385052998	3232028	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385051151	1385052954	3232024	335	Firbank East Chair	1803
1385051091	1385052893	3232021	353	Firbank East Chair	1802
1385051001	1385052802	3232016	355	Firbank East Chair	1801
1385050939	1385052740	3232011	Mott House Steve Office	Steve's Check In WATCH Area	1801
1385050919	1385052722	3232010	337	Firbank East Bed	1803
1385050910	1385052713	3232009	351	Firbank East Bath	1803
1385050871	1385052673	3232008	339	Firbank East Chair	1802
1385050853	1385052655	3232007	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385050840	1385051041	3232006	EXIT DOOR FIRBANK WEST NEAR RM 615	CROSSLANDS Door Alert Device	201
1385050839	1385051322	3232005	322 Elizabeth Taylor	Firbank West  Chair	483
1385050769	1385052571	3231998	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385050654	1385052456	3231982	336	Firbank East Bed	1802
1385050602	1385052404	3231972	343	Firbank East Chair	1802
1385050569	1385052371	3231968	BLAH	Steve's Check In WATCH Area	1802
1385050517	1385052320	3231964	338	Firbank East Bed	1803
1385050504	1385052307	3231961	355	Firbank East Bed	1803
1385050492	1385052296	3231958	349	Firbank East Chair	1804
1385050487	1385052289	3231957	345	Firbank East Chair	1802
1385050477	1385052279	3231954	340	Firbank East Bed	1802
1385050472	1385052273	3231953	350	Firbank East Bed	1801
1385050472	1385052273	3231952	333	Firbank East Chair	1801
1385050465	1385052267	3231950	334	Firbank East Chair	1802
1385050465	1385052267	3231949	333	Firbank East Bed	1802
1385050461	1385052264	3231948	338	Firbank East Chair	1803
1385050450	1385051019	3231947	Xlands Apt 241	Room Check Devices	569
1385050307	1385051042	3231940	 607  BED Marjorie Huber	N Firbank West Bed	735
1385050260	1385052062	3231936	335	Firbank East Bed	1802
1385050236	1385052039	3231932	352	Firbank East Bed	1803
1385050236	1385052039	3231931	353	Firbank East Bed	1803
1385050236	1385052039	3231930	356	Firbank East Chair	1803
1385050236	1385052039	3231929	348	Firbank East Chair	1803
1385050212	1385052014	3231927	344	Firbank East Chair	1802
1385050167	1385051968	3231924	HR Office Door	Office Activity	1801
1385050036	1385051838	3231918	333	Firbank East Bath	1802
1385050036	1385051838	3231917	337	Firbank East Chair	1802
1385050025	1385050342	3231916	307 Gus Schroeder	Firbank Central Bath	317
1385049986	1385051787	3231915	341	Firbank East Bed	1801
1385049950	1385051751	3231912	341	Firbank East Chair	1801
1385049932	1385051733	3231910	340	Firbank East Chair	1801
1385049919	1385051721	3231909	349	Firbank East Bed	1802
1385049753	1385051555	3231906	336	Firbank East Chair	1802
1385049659	1385051462	3231905	331	Firbank East Bed	1803
1385049634	1385051437	3231899	334	Firbank East Bed	1803
1385049543	1385051347	3231896	355	Firbank East Bath	1804
1385049538	1385050735	3231895	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	1197
1385049453	1385051255	3231892	356	Firbank East Bed	1802
1385049428	1385051230	3231889	XL Firbank East RM  331	Repeaters and Locators	1802
1385049395	1385051196	3231887	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1801
1385049350	1385051151	3231883	335	Firbank East Chair	1801
1385049290	1385051091	3231882	353	Firbank East Chair	1801
1385049198	1385051001	3231877	355	Firbank East Chair	1803
1385049137	1385050939	3231871	Mott House Steve Office	Steve's Check In WATCH Area	1802
1385049118	1385050919	3231870	337	Firbank East Bed	1801
1385049109	1385050910	3231869	351	Firbank East Bath	1801
1385049069	1385050871	3231866	339	Firbank East Chair	1802
1385049052	1385050853	3231865	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385049029	1385049400	3231864	706   CHAIR Eleanor Taylor	N Firbank Central Chair	371
1385048966	1385050769	3231863	548 BED	STEVES HOLD UN-USED DEVICE AREA	1803
1385048850	1385050654	3231858	336	Firbank East Bed	1804
1385048801	1385050602	3231856	343	Firbank East Chair	1801
1385048768	1385050569	3231855	BLAH	Steve's Check In WATCH Area	1801
1385048716	1385050517	3231852	338	Firbank East Bed	1801
1385048702	1385050504	3231848	355	Firbank East Bed	1802
1385048690	1385050492	3231846	349	Firbank East Chair	1802
1385048685	1385050487	3231844	345	Firbank East Chair	1802
1385048674	1385050477	3231839	340	Firbank East Bed	1803
1385048670	1385050472	3231837	350	Firbank East Bed	1802
1385048668	1385050471	3231835	333	Firbank East Chair	1803
1385048663	1385050465	3231830	334	Firbank East Chair	1802
1385048663	1385050465	3231828	333	Firbank East Bed	1802
1385048659	1385050461	3231823	338	Firbank East Chair	1802
1385048476	1385049351	3231815	317 Carol Crotty	Firbank Central Bed	875
1385048459	1385050260	3231813	335	Firbank East Bed	1801
1385048445	1385048706	3231811	Marjorie Zacharias - Pendant	Audland Pendants	261
1385048434	1385050236	3231809	352	Firbank East Bed	1802
1385048434	1385050236	3231808	353	Firbank East Bed	1802
1385048434	1385050236	3231807	356	Firbank East Chair	1802
1385048434	1385050236	3231806	348	Firbank East Chair	1802
1385048425	1385048680	3231805	345	Firbank East Chair	255
1385048409	1385050212	3231802	344	Firbank East Chair	1803
1385048398	1385049033	3231801	406	Westmorland Dukane Bath	635
1385048376	1385048658	3231800	334	Firbank East Chair	282
1385048365	1385050167	3231794	HR Office Door	Office Activity	1802
1385048325	1385048690	3231792	349	Firbank East Chair	365
1385048257	1385048661	3231790	338	Firbank East Bed	404
1385048232	1385050036	3231784	333	Firbank East Bath	1804
1385048232	1385050036	3231783	337	Firbank East Chair	1804
1385048205	1385048658	3231781	333	Firbank East Bed	453
1385048183	1385049986	3231779	341	Firbank East Bed	1803
1385048147	1385049950	3231774	341	Firbank East Chair	1803
1385048135	1385048371	3231773	334	Firbank East Chair	236
1385048134	1385048373	3231771	340	Firbank East Bed	239
1385048132	1385048658	3231769	338	Firbank East Chair	526
1385048130	1385049932	3231767	340	Firbank East Chair	1802
1385048118	1385049919	3231765	349	Firbank East Bed	1801
1385048096	1385048670	3231761	350	Firbank East Bed	574
1385048028	1385048663	3231757	333	Firbank East Chair	635
1385047951	1385049753	3231753	336	Firbank East Chair	1802
1385047858	1385049659	3231750	331	Firbank East Bed	1801
1385047831	1385049634	3231748	334	Firbank East Bed	1803
1385047742	1385049543	3231743	355	Firbank East Bath	1801
1385047651	1385049453	3231738	356	Firbank East Bed	1802
1385047626	1385049428	3231736	XL Firbank East RM  331	Repeaters and Locators	1802
1385047592	1385049395	3231733	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385047546	1385049349	3231732	335	Firbank East Chair	1803
1385047488	1385049290	3231726	353	Firbank East Chair	1802
1385047396	1385049198	3231717	355	Firbank East Chair	1802
1385047381	1385048095	3231715	340	Firbank East Chair	714
1385047336	1385049137	3231713	Mott House Steve Office	Steve's Check In WATCH Area	1801
1385047323	1385048132	3231712	338	Firbank East Chair	809
1385047317	1385049118	3231711	337	Firbank East Bed	1801
1385047306	1385049109	3231710	351	Firbank East Bath	1803
1385047266	1385049069	3231708	339	Firbank East Chair	1803
1385047248	1385049051	3231706	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1803
1385047164	1385048966	3231703	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385047123	1385048168	3231702	F09FE0 Resident shepherd, janet, Room 349 detected  at location: Main Dining Stair Tower/Library.	Kendal Roam Alert 	1045
1385047047	1385048850	3231700	336	Firbank East Bed	1803
1385046998	1385048801	3231699	343	Firbank East Chair	1803
1385046966	1385048768	3231697	BLAH	Steve's Check In WATCH Area	1802
1385046899	1385048702	3231696	355	Firbank East Bed	1803
1385046667	1385048096	3231693	350	Firbank East Bed	1429
1385046657	1385048459	3231692	335	Firbank East Bed	1802
1385046633	1385048434	3231691	352	Firbank East Bed	1801
1385046633	1385048434	3231690	353	Firbank East Bed	1801
1385046633	1385048434	3231689	356	Firbank East Chair	1801
1385046633	1385048434	3231688	348	Firbank East Chair	1801
1385046623	1385048425	3231687	345	Firbank East Chair	1802
1385046606	1385048409	3231686	344	Firbank East Chair	1803
1385046591	1385048135	3231683	334	Firbank East Chair	1544
1385046563	1385048365	3231681	HR Office Door	Office Activity	1802
1385046524	1385048325	3231680	349	Firbank East Chair	1801
1385046456	1385048257	3231679	338	Firbank East Bed	1801
1385046430	1385048232	3231678	333	Firbank East Bath	1802
1385046430	1385048134	3231677	340	Firbank East Bed	1704
1385046430	1385048232	3231676	337	Firbank East Chair	1802
1385046403	1385048204	3231674	333	Firbank East Bed	1801
1385046382	1385048183	3231672	341	Firbank East Bed	1801
1385046346	1385048147	3231669	341	Firbank East Chair	1801
1385046315	1385048118	3231664	349	Firbank East Bed	1803
1385046227	1385048028	3231660	333	Firbank East Chair	1801
1385046054	1385047857	3231658	331	Firbank East Bed	1803
1385046051	1385047854	3231657	336	Firbank East Chair	1803
1385046027	1385047830	3231656	334	Firbank East Bed	1803
1385045939	1385047742	3231653	355	Firbank East Bath	1803
1385045919	1385046402	3231650	Lydia Hall - Pendant	Audland Pendants	483
1385045849	1385047651	3231647	356	Firbank East Bed	1802
1385045824	1385047626	3231646	XL Firbank East RM  331	Repeaters and Locators	1802
1385045791	1385047592	3231645	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1801
1385045745	1385047546	3231644	335	Firbank East Chair	1801
1385045685	1385047487	3231639	353	Firbank East Chair	1802
1385045617	1385045879	3231637	402	Westmorland Dukane Bath	262
1385045595	1385047396	3231636	355	Firbank East Chair	1801
1385045580	1385047381	3231635	340	Firbank East Chair	1801
1385045546	1385046226	3231634	Kendal Apt 64	Steve's Check In WATCH Area	680
1385045546	1385047275	3231633	Kendal Apt  121	Steve's Check In WATCH Area	1729
1385045534	1385047336	3231631	Mott House Steve Office	Steve's Check In WATCH Area	1802
1385045520	1385047323	3231630	338	Firbank East Chair	1803
1385045515	1385047317	3231629	337	Firbank East Bed	1802
1385045503	1385047305	3231628	351	Firbank East Bath	1802
1385045463	1385047266	3231626	339	Firbank East Chair	1803
1385045445	1385047248	3231625	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1803
1385045361	1385047163	3231622	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385045258	1385045542	3231611	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	284
1385045243	1385047047	3231609	336	Firbank East Bed	1804
1385045197	1385046998	3231608	343	Firbank East Chair	1801
1385045164	1385046965	3231602	BLAH	Steve's Check In WATCH Area	1801
1385045098	1385046899	3231601	355	Firbank East Bed	1801
1385045091	1385045323	3231600	402	Westmorland Dukane Bed	232
1385044894	1385045971	3231595	Xlands Apt 241	Room Check Devices	1077
1385044864	1385046666	3231593	350	Firbank East Bed	1802
1385044854	1385046657	3231592	335	Firbank East Bed	1803
1385044831	1385046633	3231590	352	Firbank East Bed	1802
1385044831	1385046633	3231589	353	Firbank East Bed	1802
1385044829	1385046633	3231588	356	Firbank East Chair	1804
1385044829	1385046633	3231587	348	Firbank East Chair	1804
1385044821	1385046623	3231586	345	Firbank East Chair	1802
1385044802	1385046606	3231584	344	Firbank East Chair	1804
1385044790	1385046591	3231583	334	Firbank East Chair	1801
1385044760	1385046563	3231581	HR Office Door	Office Activity	1803
1385044721	1385046524	3231579	349	Firbank East Chair	1803
1385044655	1385046456	3231577	338	Firbank East Bed	1801
1385044628	1385046430	3231574	333	Firbank East Bath	1802
1385044628	1385046430	3231573	340	Firbank East Bed	1802
1385044628	1385046430	3231572	337	Firbank East Chair	1802
1385044601	1385046403	3231571	333	Firbank East Bed	1802
1385044580	1385046382	3231570	341	Firbank East Bed	1802
1385044514	1385046315	3231566	349	Firbank East Bed	1801
1385044499	1385046300	3231564	341	Firbank East Chair	1801
1385044425	1385046227	3231562	333	Firbank East Chair	1802
1385044253	1385046054	3231558	331	Firbank East Bed	1801
1385044250	1385046051	3231557	336	Firbank East Chair	1801
1385044224	1385046027	3231555	334	Firbank East Bed	1803
1385044138	1385045939	3231553	355	Firbank East Bath	1801
1385044047	1385045849	3231551	356	Firbank East Bed	1802
1385044023	1385045824	3231550	XL Firbank East RM  331	Repeaters and Locators	1801
1385043990	1385045791	3231549	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1801
1385043943	1385045745	3231547	335	Firbank East Chair	1802
1385043882	1385045685	3231546	353	Firbank East Chair	1803
1385043879	1385044308	3231545	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	429
1385043794	1385045595	3231542	355	Firbank East Chair	1801
1385043776	1385045580	3231540	340	Firbank East Chair	1804
1385043744	1385045546	3231539	Kendal Apt 64	Steve's Check In WATCH Area	1802
1385043744	1385045545	3231538	Kendal Apt  121	Steve's Check In WATCH Area	1801
1385043717	1385045520	3231537	338	Firbank East Chair	1803
1385043713	1385045515	3231536	337	Firbank East Bed	1802
1385043701	1385045503	3231535	351	Firbank East Bath	1802
1385043662	1385045463	3231533	339	Firbank East Chair	1801
1385043644	1385045445	3231532	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385043559	1385045361	3231530	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385043440	1385045243	3231527	336	Firbank East Bed	1803
1385043409	1385043727	3231526	Xlands Apt 241	Room Check Devices	318
1385043396	1385045197	3231525	343	Firbank East Chair	1801
1385043363	1385045164	3231524	BLAH	Steve's Check In WATCH Area	1801
1385043296	1385045098	3231521	355	Firbank East Bed	1802
1385043252	1385043782	3231519	619  BED Jesse Green	N Firbank West Bed	530
1385043250	1385043475	3231518	711 BATH Dorothy Schonhans	N Firbank Central Bath	225
1385043220	1385043462	3231517	XL LOT 8 PICK UP NEEDED	XL PARKING LOTS	242
1385043061	1385044864	3231516	350	Firbank East Bed	1803
1385043028	1385044831	3231514	352	Firbank East Bed	1803
1385043028	1385044831	3231513	353	Firbank East Bed	1803
1385043028	1385044829	3231512	356	Firbank East Chair	1801
1385043026	1385044829	3231511	348	Firbank East Chair	1803
1385043019	1385044820	3231510	345	Firbank East Chair	1801
1385043013	1385044814	3231508	335	Firbank East Bed	1801
1385043001	1385044802	3231507	344	Firbank East Chair	1801
1385042959	1385044760	3231506	HR Office Door	Office Activity	1801
1385042950	1385044751	3231505	334	Firbank East Chair	1801
1385042920	1385044721	3231504	349	Firbank East Chair	1801
1385042853	1385044655	3231500	338	Firbank East Bed	1802
1385042826	1385044628	3231499	333	Firbank East Bath	1802
1385042826	1385044628	3231498	340	Firbank East Bed	1802
1385042826	1385044628	3231497	337	Firbank East Chair	1802
1385042799	1385044601	3231496	333	Firbank East Bed	1802
1385042796	1385043164	3231495	403	Westmorland Dukane Bed	368
1385042778	1385044580	3231494	341	Firbank East Bed	1802
1385042744	1385043017	3231493	619  BED Jesse Green	N Firbank West Bed	273
1385042712	1385042974	3231490	406	Westmorland Dukane Bath	262
1385042711	1385044514	3231489	349	Firbank East Bed	1803
1385042711	1385043484	3231488	431	Westmorland Dukane Bed	773
1385042696	1385044498	3231487	341	Firbank East Chair	1802
1385042624	1385044425	3231485	333	Firbank East Chair	1801
1385042452	1385044253	3231480	331	Firbank East Bed	1801
1385042449	1385044250	3231478	336	Firbank East Chair	1801
1385042422	1385044224	3231477	334	Firbank East Bed	1802
1385042337	1385044138	3231472	355	Firbank East Bath	1801
1385042244	1385044047	3231466	356	Firbank East Bed	1803
